 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,020"
06:00;"0,076"
06:15;"0,276"
06:30;"0,340"
06:45;"1,024"
07:00;"1,816"
07:15;"2,460"
07:30;"2,344"
07:45;"2,856"
08:00;"2,924"
08:15;"3,504"
08:30;"2,536"
08:45;"3,708"
09:00;"4,288"
09:15;"4,152"
09:30;"4,484"
09:45;"4,512"
10:00;"4,584"
10:15;"4,372"
10:30;"4,640"
10:45;"4,532"
11:00;"4,560"
11:15;"4,328"
11:30;"4,440"
11:45;"4,244"
12:00;"4,216"
12:15;"3,392"
12:30;"2,740"
12:45;"3,580"
13:00;"3,720"
13:15;"2,772"
13:30;"3,576"
13:45;"2,600"
14:00;"2,580"
14:15;"2,676"
14:30;"1,908"
14:45;"2,432"
15:00;"2,208"
15:15;"1,592"
15:30;"1,672"
15:45;"1,232"
16:00;"1,032"
16:15;"0,716"
16:30;"0,596"
16:45;"0,444"
17:00;"0,380"
17:15;"0,420"
17:30;"0,364"
17:45;"0,376"
18:00;"0,364"
18:15;"0,344"
18:30;"0,292"
18:45;"0,256"
19:00;"0,224"
19:15;"0,220"
19:30;"0,204"
19:45;"0,184"
20:00;"0,164"
20:15;"0,132"
20:30;"0,104"
20:45;"0,076"
21:00;"0,032"
21:15;"0,008"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
