 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,048"
06:45;"0,152"
07:00;"0,264"
07:15;"0,912"
07:30;"1,256"
07:45;"0,568"
08:00;"2,216"
08:15;"2,780"
08:30;"3,012"
08:45;"3,328"
09:00;"3,596"
09:15;"3,876"
09:30;"4,056"
09:45;"3,928"
10:00;"4,236"
10:15;"4,224"
10:30;"3,872"
10:45;"2,868"
11:00;"2,808"
11:15;"3,800"
11:30;"3,084"
11:45;"2,860"
12:00;"2,696"
12:15;"2,880"
12:30;"2,104"
12:45;"3,108"
13:00;"2,304"
13:15;"2,552"
13:30;"3,116"
13:45;"2,648"
14:00;"3,312"
14:15;"2,468"
14:30;"2,000"
14:45;"2,212"
15:00;"1,888"
15:15;"1,380"
15:30;"1,708"
15:45;"1,244"
16:00;"1,116"
16:15;"1,224"
16:30;"0,852"
16:45;"0,748"
17:00;"0,664"
17:15;"0,728"
17:30;"0,548"
17:45;"0,752"
18:00;"0,620"
18:15;"0,488"
18:30;"0,348"
18:45;"0,384"
19:00;"0,540"
19:15;"0,424"
19:30;"0,416"
19:45;"0,288"
20:00;"0,208"
20:15;"0,128"
20:30;"0,084"
20:45;"0,052"
21:00;"0,016"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
