 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,016"
06:30;"0,076"
06:45;"0,160"
07:00;"0,460"
07:15;"1,496"
07:30;"2,116"
07:45;"2,508"
08:00;"2,832"
08:15;"3,120"
08:30;"3,388"
08:45;"3,580"
09:00;"3,728"
09:15;"3,864"
09:30;"4,000"
09:45;"4,120"
10:00;"4,220"
10:15;"4,240"
10:30;"4,256"
10:45;"4,268"
11:00;"4,260"
11:15;"4,232"
11:30;"4,192"
11:45;"4,140"
12:00;"4,092"
12:15;"4,024"
12:30;"3,872"
12:45;"3,792"
13:00;"3,640"
13:15;"3,492"
13:30;"3,328"
13:45;"3,188"
14:00;"2,996"
14:15;"2,784"
14:30;"1,872"
14:45;"2,416"
15:00;"2,072"
15:15;"1,064"
15:30;"0,620"
15:45;"0,576"
16:00;"0,824"
16:15;"1,568"
16:30;"1,284"
16:45;"1,088"
17:00;"0,956"
17:15;"0,876"
17:30;"0,868"
17:45;"0,964"
18:00;"1,036"
18:15;"0,732"
18:30;"0,720"
18:45;"0,700"
19:00;"0,640"
19:15;"0,524"
19:30;"0,304"
19:45;"0,240"
20:00;"0,176"
20:15;"0,164"
20:30;"0,148"
20:45;"0,076"
21:00;"0,032"
21:15;"0,004"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
