 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,000"
07:30;"0,020"
07:45;"0,048"
08:00;"0,048"
08:15;"0,140"
08:30;"0,244"
08:45;"0,212"
09:00;"0,248"
09:15;"0,544"
09:30;"1,164"
09:45;"0,628"
10:00;"0,548"
10:15;"0,764"
10:30;"0,676"
10:45;"0,872"
11:00;"0,660"
11:15;"0,908"
11:30;"1,540"
11:45;"2,288"
12:00;"2,856"
12:15;"3,764"
12:30;"3,936"
12:45;"3,508"
13:00;"4,124"
13:15;"3,420"
13:30;"3,504"
13:45;"3,020"
14:00;"3,160"
14:15;"2,280"
14:30;"1,744"
14:45;"2,396"
15:00;"2,616"
15:15;"1,788"
15:30;"1,376"
15:45;"1,332"
16:00;"1,228"
16:15;"1,324"
16:30;"1,184"
16:45;"1,108"
17:00;"0,960"
17:15;"0,920"
17:30;"0,756"
17:45;"0,804"
18:00;"0,724"
18:15;"0,632"
18:30;"0,512"
18:45;"0,524"
19:00;"0,388"
19:15;"0,316"
19:30;"0,232"
19:45;"0,124"
20:00;"0,076"
20:15;"0,028"
20:30;"0,012"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
