 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,004"
06:00;"0,064"
06:15;"0,148"
06:30;"0,208"
06:45;"0,312"
07:00;"0,504"
07:15;"2,004"
07:30;"1,748"
07:45;"3,172"
08:00;"3,436"
08:15;"3,632"
08:30;"3,824"
08:45;"3,992"
09:00;"4,024"
09:15;"3,632"
09:30;"2,956"
09:45;"2,824"
10:00;"3,424"
10:15;"5,000"
10:30;"4,980"
10:45;"2,460"
11:00;"3,668"
11:15;"4,908"
11:30;"4,816"
11:45;"4,760"
12:00;"4,520"
12:15;"4,512"
12:30;"3,280"
12:45;"2,616"
13:00;"1,144"
13:15;"1,820"
13:30;"2,172"
13:45;"2,728"
14:00;"3,608"
14:15;"3,312"
14:30;"2,896"
14:45;"2,216"
15:00;"2,396"
15:15;"2,432"
15:30;"2,296"
15:45;"1,064"
16:00;"1,112"
16:15;"1,004"
16:30;"0,848"
16:45;"0,684"
17:00;"0,516"
17:15;"0,628"
17:30;"0,564"
17:45;"0,520"
18:00;"0,352"
18:15;"0,348"
18:30;"0,324"
18:45;"0,308"
19:00;"0,252"
19:15;"0,280"
19:30;"0,384"
19:45;"0,428"
20:00;"0,232"
20:15;"0,180"
20:30;"0,160"
20:45;"0,128"
21:00;"0,088"
21:15;"0,052"
21:30;"0,036"
21:45;"0,004"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
