 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,064"
06:30;"0,168"
06:45;"0,308"
07:00;"0,632"
07:15;"1,084"
07:30;"1,504"
07:45;"1,848"
08:00;"2,140"
08:15;"2,416"
08:30;"2,684"
08:45;"2,856"
09:00;"3,052"
09:15;"3,232"
09:30;"3,388"
09:45;"3,508"
10:00;"3,620"
10:15;"3,716"
10:30;"3,784"
10:45;"3,824"
11:00;"3,852"
11:15;"3,836"
11:30;"3,808"
11:45;"3,796"
12:00;"3,752"
12:15;"3,688"
12:30;"3,588"
12:45;"3,488"
13:00;"3,368"
13:15;"3,240"
13:30;"3,100"
13:45;"2,940"
14:00;"2,772"
14:15;"2,612"
14:30;"2,424"
14:45;"2,240"
15:00;"2,036"
15:15;"1,800"
15:30;"1,524"
15:45;"1,292"
16:00;"1,032"
16:15;"0,860"
16:30;"0,740"
16:45;"0,644"
17:00;"0,572"
17:15;"0,520"
17:30;"0,500"
17:45;"0,480"
18:00;"0,456"
18:15;"0,436"
18:30;"0,408"
18:45;"0,416"
19:00;"0,384"
19:15;"0,312"
19:30;"0,248"
19:45;"0,216"
20:00;"0,188"
20:15;"0,156"
20:30;"0,108"
20:45;"0,076"
21:00;"0,044"
21:15;"0,016"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
