 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,024"
07:00;"0,124"
07:15;"0,264"
07:30;"0,636"
07:45;"1,600"
08:00;"1,932"
08:15;"2,500"
08:30;"2,892"
08:45;"3,188"
09:00;"3,444"
09:15;"3,576"
09:30;"3,420"
09:45;"3,364"
10:00;"3,232"
10:15;"3,048"
10:30;"3,836"
10:45;"4,144"
11:00;"4,164"
11:15;"4,104"
11:30;"3,992"
11:45;"2,972"
12:00;"3,780"
12:15;"4,132"
12:30;"4,236"
12:45;"2,360"
13:00;"2,768"
13:15;"0,956"
13:30;"2,976"
13:45;"3,268"
14:00;"2,580"
14:15;"2,816"
14:30;"2,516"
14:45;"1,904"
15:00;"1,600"
15:15;"1,164"
15:30;"1,552"
15:45;"1,068"
16:00;"1,036"
16:15;"1,020"
16:30;"0,408"
16:45;"0,240"
17:00;"0,208"
17:15;"0,296"
17:30;"0,912"
17:45;"0,656"
18:00;"0,564"
18:15;"0,532"
18:30;"0,516"
18:45;"0,348"
19:00;"0,256"
19:15;"0,224"
19:30;"0,180"
19:45;"0,140"
20:00;"0,092"
20:15;"0,052"
20:30;"0,024"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
