 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,072"
06:30;"0,204"
06:45;"0,268"
07:00;"0,624"
07:15;"1,212"
07:30;"1,608"
07:45;"1,712"
08:00;"1,296"
08:15;"2,648"
08:30;"1,620"
08:45;"3,320"
09:00;"2,524"
09:15;"1,248"
09:30;"1,420"
09:45;"1,324"
10:00;"0,504"
10:15;"0,640"
10:30;"0,840"
10:45;"2,120"
11:00;"1,416"
11:15;"1,292"
11:30;"1,432"
11:45;"1,680"
12:00;"1,948"
12:15;"2,296"
12:30;"3,248"
12:45;"2,412"
13:00;"1,552"
13:15;"1,600"
13:30;"2,408"
13:45;"1,864"
14:00;"1,272"
14:15;"1,784"
14:30;"1,524"
14:45;"0,896"
15:00;"0,588"
15:15;"0,800"
15:30;"0,128"
15:45;"0,640"
16:00;"0,200"
16:15;"0,112"
16:30;"0,456"
16:45;"1,020"
17:00;"0,532"
17:15;"0,404"
17:30;"0,628"
17:45;"0,636"
18:00;"0,448"
18:15;"0,400"
18:30;"0,416"
18:45;"0,548"
19:00;"0,436"
19:15;"0,300"
19:30;"0,236"
19:45;"0,132"
20:00;"0,096"
20:15;"0,132"
20:30;"0,364"
20:45;"0,316"
21:00;"0,168"
21:15;"0,064"
21:30;"0,024"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
