 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,024"
06:30;"0,036"
06:45;"0,084"
07:00;"0,144"
07:15;"0,176"
07:30;"0,600"
07:45;"1,252"
08:00;"1,148"
08:15;"1,920"
08:30;"2,856"
08:45;"3,664"
09:00;"4,164"
09:15;"4,056"
09:30;"4,512"
09:45;"4,640"
10:00;"4,712"
10:15;"4,832"
10:30;"2,980"
10:45;"3,392"
11:00;"2,536"
11:15;"2,504"
11:30;"2,272"
11:45;"2,180"
12:00;"1,720"
12:15;"3,260"
12:30;"4,320"
12:45;"4,044"
13:00;"1,800"
13:15;"1,912"
13:30;"1,704"
13:45;"1,604"
14:00;"1,728"
14:15;"1,964"
14:30;"1,960"
14:45;"1,912"
15:00;"2,596"
15:15;"1,684"
15:30;"1,672"
15:45;"1,460"
16:00;"1,536"
16:15;"1,588"
16:30;"1,192"
16:45;"1,272"
17:00;"1,112"
17:15;"1,248"
17:30;"0,764"
17:45;"0,564"
18:00;"0,660"
18:15;"0,772"
18:30;"0,644"
18:45;"0,448"
19:00;"0,564"
19:15;"0,332"
19:30;"0,448"
19:45;"0,264"
20:00;"0,240"
20:15;"0,212"
20:30;"0,088"
20:45;"0,064"
21:00;"0,068"
21:15;"0,008"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
