 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,020"
06:30;"0,032"
06:45;"0,040"
07:00;"0,120"
07:15;"0,176"
07:30;"0,752"
07:45;"0,580"
08:00;"0,444"
08:15;"0,440"
08:30;"2,704"
08:45;"2,040"
09:00;"1,772"
09:15;"2,880"
09:30;"4,284"
09:45;"3,880"
10:00;"4,360"
10:15;"4,288"
10:30;"3,536"
10:45;"2,848"
11:00;"2,220"
11:15;"1,400"
11:30;"2,880"
11:45;"3,568"
12:00;"2,880"
12:15;"1,868"
12:30;"1,348"
12:45;"1,692"
13:00;"2,136"
13:15;"1,100"
13:30;"1,180"
13:45;"1,104"
14:00;"2,608"
14:15;"1,760"
14:30;"2,108"
14:45;"2,072"
15:00;"1,372"
15:15;"2,052"
15:30;"1,728"
15:45;"1,552"
16:00;"1,600"
16:15;"1,344"
16:30;"0,904"
16:45;"1,200"
17:00;"1,080"
17:15;"1,048"
17:30;"0,972"
17:45;"0,832"
18:00;"0,668"
18:15;"0,828"
18:30;"0,792"
18:45;"0,672"
19:00;"0,496"
19:15;"0,332"
19:30;"0,252"
19:45;"0,236"
20:00;"0,332"
20:15;"0,204"
20:30;"0,152"
20:45;"0,096"
21:00;"0,040"
21:15;"0,004"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
