 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,044"
07:00;"0,204"
07:15;"0,236"
07:30;"1,132"
07:45;"1,300"
08:00;"1,004"
08:15;"1,564"
08:30;"2,888"
08:45;"3,188"
09:00;"3,348"
09:15;"3,324"
09:30;"2,532"
09:45;"1,652"
10:00;"2,264"
10:15;"1,604"
10:30;"1,028"
10:45;"2,792"
11:00;"0,816"
11:15;"1,480"
11:30;"0,968"
11:45;"3,924"
12:00;"3,556"
12:15;"1,976"
12:30;"0,880"
12:45;"0,344"
13:00;"0,628"
13:15;"1,948"
13:30;"2,364"
13:45;"2,960"
14:00;"2,608"
14:15;"1,972"
14:30;"1,656"
14:45;"2,308"
15:00;"2,344"
15:15;"1,764"
15:30;"2,276"
15:45;"0,728"
16:00;"1,396"
16:15;"1,544"
16:30;"1,016"
16:45;"1,308"
17:00;"0,776"
17:15;"0,788"
17:30;"0,264"
17:45;"0,524"
18:00;"0,420"
18:15;"0,356"
18:30;"0,520"
18:45;"0,448"
19:00;"0,412"
19:15;"0,216"
19:30;"0,112"
19:45;"0,116"
20:00;"0,168"
20:15;"0,212"
20:30;"0,172"
20:45;"0,072"
21:00;"0,024"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
