 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,004"
07:15;"0,024"
07:30;"0,120"
07:45;"0,260"
08:00;"0,520"
08:15;"0,552"
08:30;"0,516"
08:45;"2,744"
09:00;"1,244"
09:15;"1,464"
09:30;"0,884"
09:45;"0,924"
10:00;"0,812"
10:15;"0,788"
10:30;"0,680"
10:45;"0,600"
11:00;"0,448"
11:15;"0,316"
11:30;"0,564"
11:45;"0,612"
12:00;"0,664"
12:15;"0,796"
12:30;"0,924"
12:45;"1,004"
13:00;"1,024"
13:15;"1,588"
13:30;"2,616"
13:45;"1,732"
14:00;"0,616"
14:15;"0,496"
14:30;"0,804"
14:45;"0,704"
15:00;"0,488"
15:15;"0,136"
15:30;"0,152"
15:45;"0,544"
16:00;"0,784"
16:15;"0,572"
16:30;"0,416"
16:45;"0,452"
17:00;"0,920"
17:15;"0,840"
17:30;"0,432"
17:45;"0,812"
18:00;"0,632"
18:15;"0,664"
18:30;"0,500"
18:45;"0,380"
19:00;"0,456"
19:15;"0,376"
19:30;"0,356"
19:45;"0,316"
20:00;"0,264"
20:15;"0,184"
20:30;"0,088"
20:45;"0,036"
21:00;"0,004"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
